FPR,TPR,Threshold_ROC
0.33816425120772947,0.8636363636363636,0.41268079443730143
0.3391304347826087,0.8636363636363636,0.4115493327574841
0.3391304347826087,0.8663101604278075,0.4103181828008644
0.34879227053140094,0.8663101604278075,0.39905196769631623
0.34879227053140094,0.8689839572192514,0.3984876486603512
0.3516908212560386,0.8689839572192514,0.39716506964723547
0.3516908212560386,0.8716577540106952,0.3954100588815743
0.357487922705314,0.8716577540106952,0.3920908692136818
0.357487922705314,0.8743315508021391,0.392021208534409
0.35845410628019325,0.8743315508021391,0.3915367626929812
0.35845410628019325,0.8796791443850267,0.39124279340593715
0.3671497584541063,0.8796791443850267,0.38212059086811856
0.3671497584541063,0.8823529411764706,0.38091482934556986
0.370048309178744,0.8823529411764706,0.37871930551323163
0.370048309178744,0.8850267379679144,0.37829342511133146
0.37294685990338167,0.8850267379679144,0.37780356311931584
0.37294685990338167,0.8877005347593583,0.37634760211511004
0.3855072463768116,0.8877005347593583,0.367638805995555
0.3855072463768116,0.8903743315508021,0.36761343045566325
0.3864734299516908,0.8903743315508021,0.36756268157608285
0.3864734299516908,0.893048128342246,0.3675373082366329
0.3893719806763285,0.893048128342246,0.36735971541130347
0.3893719806763285,0.8957219251336899,0.3673089812132654
0.3903381642512077,0.8983957219251337,0.36728361521637565
0.3903381642512077,0.9010695187165776,0.36710607382234794
0.391304347826087,0.9010695187165776,0.3669285684798489
0.391304347826087,0.9037433155080213,0.36653434288478576
0.3932367149758454,0.9037433155080213,0.365514940032218
0.3932367149758454,0.9064171122994652,0.3636615076607903
0.3961352657004831,0.9064171122994652,0.3626139228078676
0.3961352657004831,0.9090909090909091,0.36255720232262123
0.39903381642512076,0.9090909090909091,0.3592485360773284
0.39903381642512076,0.9117647058823529,0.35909623454514344
0.4057971014492754,0.9117647058823529,0.35335703069215607
0.4057971014492754,0.9144385026737968,0.35328740038408224
0.4106280193236715,0.9144385026737968,0.3473378641749923
0.4106280193236715,0.9171122994652406,0.3471548783016287
0.4115942028985507,0.9171122994652406,0.3464741481109132
0.4115942028985507,0.9197860962566845,0.34506314432679486
0.4241545893719807,0.9197860962566845,0.33429111044694926
0.4241545893719807,0.9224598930481284,0.3342645355607104
0.43285024154589374,0.9224598930481284,0.3256063939874777
0.43285024154589374,0.9251336898395722,0.32427906947856927
0.442512077294686,0.9251336898395722,0.31682782202928506
0.442512077294686,0.9278074866310161,0.31421371666386666
0.4599033816425121,0.9278074866310161,0.2949737169197097
0.4599033816425121,0.93048128342246,0.2929709166064979
0.4753623188405797,0.93048128342246,0.2808737149579471
0.4753623188405797,0.9331550802139037,0.2805160567154066
0.4782608695652174,0.9331550802139037,0.2796234301053369
0.4782608695652174,0.9358288770053476,0.2774367984165542
0.4792270531400966,0.9358288770053476,0.2745365354732956
0.4792270531400966,0.9385026737967914,0.2735102388038969
0.485024154589372,0.9385026737967914,0.26533176748200404
0.485024154589372,0.9411764705882353,0.2629566996741333
0.49468599033816424,0.9411764705882353,0.2527859105252033
0.49468599033816424,0.9438502673796791,0.25259085060613107
0.4995169082125604,0.9438502673796791,0.24533392781851632
0.4995169082125604,0.946524064171123,0.2450118453752646
0.5140096618357488,0.946524064171123,0.23707517983904122
0.5140096618357488,0.9491978609625669,0.23663459392401584
0.523671497584541,0.9491978609625669,0.22817433561922862
0.523671497584541,0.9518716577540107,0.2280134295815033
0.5256038647342995,0.9518716577540107,0.22725901167151108
0.5256038647342995,0.9545454545454546,0.22519401732655606
0.5342995169082125,0.9545454545454546,0.22177713138972888
0.5342995169082125,0.9572192513368984,0.21991543120225446
0.5429951690821256,0.9572192513368984,0.21572152710233702
0.5429951690821256,0.9625668449197861,0.213243366160169
0.5545893719806764,0.9625668449197861,0.20340528709057723
0.5545893719806764,0.9652406417112299,0.20281431696367005
0.5690821256038647,0.9652406417112299,0.18989336783918573
0.5690821256038647,0.9679144385026738,0.189579291803441
0.5710144927536231,0.9679144385026738,0.18709603155126434
0.5710144927536231,0.9705882352941176,0.1850264677370104
0.5990338164251208,0.9705882352941176,0.16658256034915275
0.5990338164251208,0.9732620320855615,0.16563994098645912
0.6,0.9732620320855615,0.1653301273258281
0.6,0.9759358288770054,0.1651685580933965
0.6048309178743961,0.9759358288770054,0.16302252031308948
0.6048309178743961,0.9786096256684492,0.1622302188851492
0.6270531400966184,0.9786096256684492,0.14918621135832624
0.6270531400966184,0.9812834224598931,0.14845564949659004
0.6434782608695652,0.9812834224598931,0.13998896737942704
0.6434782608695652,0.983957219251337,0.13996021920875493
0.6473429951690821,0.983957219251337,0.13820790558761872
0.6473429951690821,0.9893048128342246,0.13745102060874573
0.6647342995169082,0.9893048128342246,0.1264825886502126
0.6647342995169082,0.9919786096256684,0.1248254728994368
0.748792270531401,0.9919786096256684,0.09193251475987316
0.748792270531401,0.9946524064171123,0.09186032328256181
0.8821256038647343,0.9946524064171123,0.04348801160439089
0.8821256038647343,0.9973262032085561,0.04344379837259236
0.9719806763285024,0.9973262032085561,0.025810368823381773
0.9719806763285024,1.0,0.02577373845868721
1.0,1.0,0.0182484021971296
